,talk_id,tags
15041,2216,theater
15042,2216,war
15043,2217,Africa
15044,2217,HIV
15045,2217,big problems
15046,2217,communication
15047,2217,disease
15048,2217,future
15049,2217,global issues
15050,2217,health
15051,2217,health care
15052,2217,illness
15053,2217,inequality
15054,2217,innovation
15055,2217,medical research
15056,2217,medicine
15057,2217,parenting
15058,2217,public health
15059,2218,Africa
15060,2218,Guns
15061,2218,activism
15062,2218,big problems
15063,2218,business
15064,2218,children
15065,2218,community
15066,2218,death
15067,2218,economics
15068,2218,global issues
15069,2218,humanity
15070,2218,inequality
15071,2218,security
15072,2218,society
15073,2218,violence
15074,2218,war
15075,2219,activism
15076,2219,communication
15077,2219,creativity
15078,2219,entertainment
15079,2219,family
15080,2219,film
15081,2219,identity
15082,2219,interview
15083,2219,life
15084,2219,motivation
15085,2219,personal growth
15086,2219,social change
15087,2219,television
15088,2220,Africa
15089,2220,beauty
15090,2220,creativity
15091,2220,environment
15092,2220,photography
15093,2220,technology
15094,2220,time
15095,2220,visualizations
15096,2220,water
15097,2221,collaboration
15098,2221,education
15099,2221,history
15100,2221,innovation
15101,2221,intelligence
15102,2221,math
15103,2221,nature
15104,2221,statistics
15105,2221,visualizations
15106,2222,Google
15107,2222,Internet
15108,2222,art
15109,2222,beauty
15110,2222,big bang
15111,2222,collaboration
15112,2222,computers
15113,2222,culture
15114,2222,data
15115,2222,exploration
15116,2222,future
15117,2222,history
15118,2222,innovation
15119,2222,library
15120,2222,machine learning
15121,2222,museums
15122,2222,painting
15123,2222,society
15124,2222,software
15125,2222,technology
15126,2222,visualizations
15127,2222,world cultures
15128,2223,china
15129,2223,economics
15130,2223,education
15131,2223,entrepreneur
15132,2223,family
15133,2223,identity
15134,2223,world cultures
15135,2224,TEDx
15136,2224,big problems
15137,2224,choice
15138,2224,culture
15139,2224,economics
15140,2224,education
15141,2224,investment
15142,2224,society
15143,2224,work
15144,2225,TED Fellows
15145,2225,activism
15146,2225,comedy
15147,2225,community
15148,2225,entertainment
15149,2225,humor
15150,2225,identity
15151,2225,religion
15152,2225,social change
15153,2225,society
15154,2225,terrorism
15155,2226,Africa
15156,2226,activism
15157,2226,agriculture
15158,2226,community
15159,2226,farming
15160,2226,food
15161,2226,future
15162,2226,global development
15163,2226,global issues
15164,2226,innovation
15165,2226,poverty
15166,2226,society
15167,2227,big problems
15168,2227,collaboration
15169,2227,communication
15170,2227,community
15171,2227,global issues
15172,2227,humanity
15173,2227,military
15174,2227,nonviolence
15175,2227,protests
15176,2227,security
15177,2227,society
15178,2227,terrorism
15179,2227,violence
15180,2227,war
15181,2228,TED Fellows
15182,2228,biotech
15183,2228,collaboration
15184,2228,creativity
15185,2228,design
15186,2228,exploration
15187,2228,future
15188,2228,hack
15189,2228,innovation
15190,2228,invention
15191,2228,materials
15192,2228,play
15193,2228,potential
15194,2228,science
15195,2228,technology
15196,2229,art
15197,2229,beauty
15198,2229,collaboration
15199,2229,communication
15200,2229,composing
15201,2229,entertainment
15202,2229,film
15203,2229,future
15204,2229,innovation
15205,2229,media
15206,2229,technology
15207,2229,virtual reality
15208,2229,visualizations
15209,2230,Internet
15210,2230,choice
15211,2230,communication
15212,2230,design
15213,2230,future
15214,2230,innovation
15215,2230,interface design
15216,2230,motivation
15217,2230,potential
15218,2230,product design
15219,2230,social media
15220,2230,technology
15221,2230,web
15222,2231,TEDx
15223,2231,activism
15224,2231,community
15225,2231,compassion
15226,2231,death
15227,2231,global issues
15228,2231,humanity
15229,2231,identity
15230,2231,life
15231,2231,social change
15232,2231,society
15233,2231,terrorism
15234,2231,violence
15235,2232,TED Fellows
15236,2232,activism
15237,2232,big problems
15238,2232,community
15239,2232,genetics
15240,2232,health
15241,2232,health care
15242,2232,inequality
15243,2232,medical research
15244,2232,medicine
15245,2232,science
15246,2232,society
15247,2233,children
15248,2233,communication
15249,2233,community
15250,2233,education
15251,2233,global development
15252,2233,global issues
15253,2233,india
15254,2233,policy
15255,2233,potential
15256,2234,TED Books
15257,2234,communication
15258,2234,humanity
15259,2234,humor
15260,2234,identity
15261,2234,introvert
15262,2234,personality
15263,2234,psychology
15264,2234,self
15265,2235,architecture
15266,2235,cities
15267,2235,community
15268,2235,design
15269,2235,environment
15270,2235,potential
15271,2235,product design
15272,2235,public spaces
15273,2235,society
15274,2235,urban planning
15275,2236,Blindness
15276,2236,astronomy
15277,2236,collaboration
15278,2236,data
15279,2236,disability
15280,2236,energy
15281,2236,exploration
15282,2236,hearing
15283,2236,innovation
15284,2236,nature
15285,2236,physics
15286,2236,science
15287,2236,technology
15288,2237,AI
15289,2237,algorithm
15290,2237,art
15291,2237,beauty
15292,2237,brain
15293,2237,collaboration
15294,2237,demo
15295,2237,future
15296,2237,innovation
15297,2237,intelligence
15298,2237,machine learning
15299,2237,science
15300,2237,science and art
15301,2237,visualizations
15302,2238,TEDx
15303,2238,choice
15304,2238,collaboration
15305,2238,communication
15306,2238,decision-making
15307,2238,identity
15308,2238,leadership
15309,2238,motivation
15310,2238,personal growth
15311,2238,society
15312,2239,Blindness
15313,2239,DNA
15314,2239,TED Fellows
15315,2239,ancient world
15316,2239,animals
15317,2239,biodiversity
15318,2239,biology
15319,2239,biomechanics
15320,2239,brain
15321,2239,curiosity
15322,2239,ecology
15323,2239,environment
15324,2239,evolution
15325,2239,exploration
15326,2239,fish
15327,2239,history
15328,2239,life
15329,2239,nature
15330,2239,science
15331,2239,sight
15332,2239,time
15333,2240,Criminal Justice
15334,2240,United States
15335,2240,activism
15336,2240,big problems
15337,2240,culture
15338,2240,live music
15339,2240,music
15340,2240,performance
15341,2240,personal growth
15342,2240,piano
15343,2240,policy
15344,2240,prison
15345,2240,singer
15346,2240,social change
15347,2240,society
15348,2240,vocals
15349,2241,Middle East
15350,2241,architecture
15351,2241,big problems
15352,2241,cities
15353,2241,collaboration
15354,2241,community
15355,2241,design
15356,2241,disaster relief
15357,2241,engineering
15358,2241,identity
15359,2241,infrastructure
15360,2241,potential
15361,2241,public spaces
15362,2241,refugees
15363,2241,religion
15364,2241,security
15365,2241,social change
15366,2241,society
15367,2241,urban planning
15368,2241,violence
15369,2241,war
15370,2242,Europe
15371,2242,big problems
15372,2242,choice
15373,2242,collaboration
15374,2242,communication
15375,2242,community
15376,2242,democracy
15377,2242,future
15378,2242,global development
15379,2242,global issues
15380,2242,government
15381,2242,history
15382,2242,humanity
15383,2242,identity
15384,2242,immigration
15385,2242,inequality
15386,2242,news
15387,2242,policy
15388,2242,politics
15389,2242,refugees
15390,2242,social change
15391,2242,society
15392,2243,Internet
15393,2243,TED Fellows
15394,2243,animation
15395,2243,art
15396,2243,bullying
15397,2243,comedy
15398,2243,communication
15399,2243,design
15400,2243,fear
15401,2243,humor
15402,2243,identity
15403,2243,language
15404,2243,media
15405,2243,society
15406,2243,speech
15407,2243,vocals
15408,2244,Senses
15409,2244,TEDx
15410,2244,collaboration
15411,2244,communication
15412,2244,design
15413,2244,disability
15414,2244,innovation
15415,2244,personal growth
15416,2244,society
15417,2245,Middle East
15418,2245,business
15419,2245,leadership
15420,2245,women
15421,2245,women in business
15422,2245,work
15423,2246,aging
15424,2246,curiosity
15425,2246,exploration
15426,2246,science
15427,2247,Anthropocene
15428,2247,Natural resources
15429,2247,agriculture
15430,2247,animals
15431,2247,biodiversity
15432,2247,children
15433,2247,climate change
15434,2247,ecology
15435,2247,environment
15436,2247,garden
15437,2247,green
15438,2247,life
15439,2247,nature
15440,2247,parenting
15441,2247,plants
15442,2247,sustainability
15443,2247,teaching
15444,2247,trees
15445,2248,Natural resources
15446,2248,TED Fellows
15447,2248,botany
15448,2248,cities
15449,2248,design
15450,2248,ecology
15451,2248,engineering
15452,2248,entrepreneur
15453,2248,environment
15454,2248,future
15455,2248,garden
15456,2248,global development
15457,2248,green
15458,2248,microbes
15459,2248,microbiology
15460,2248,nature
15461,2248,plants
15462,2248,science
15463,2248,sustainability
15464,2248,trees
15465,2248,urban planning
15466,2249,adventure
15467,2249,art
15468,2249,beauty
15469,2249,collaboration
15470,2249,communication
15471,2249,community
15472,2249,creativity
15473,2249,design
15474,2249,entertainment
15475,2249,humor
15476,2249,identity
15477,2249,materials
15478,2249,performance
15479,2249,personality
15480,2249,storytelling
15481,2250,agriculture
15482,2250,astrobiology
15483,2250,bacteria
15484,2250,big problems
15485,2250,business
15486,2250,environment
15487,2250,farming
15488,2250,food
15489,2250,future
15490,2250,global issues
15491,2250,innovation
15492,2250,life
15493,2250,microbes
15494,2250,microbiology
15495,2250,nature
15496,2250,science
15497,2250,technology
15498,2251,Egypt
15499,2251,Middle East
15500,2251,TED Fellows
15501,2251,art
15502,2251,beauty
15503,2251,community
15504,2251,painting
15505,2251,peace
15506,2251,sanitation
15507,2251,society
15508,2252,Internet
15509,2252,big problems
15510,2252,business
15511,2252,collaboration
15512,2252,communication
15513,2252,data
15514,2252,global issues
15515,2252,government
15516,2252,journalism
15517,2252,society
15518,2252,technology
15519,2252,writing
15520,2253,biology
15521,2253,biomechanics
15522,2253,biotech
15523,2253,brain
15524,2253,chemistry
15525,2253,humanity
15526,2253,illness
15527,2253,innovation
15528,2253,life
15529,2253,materials
15530,2253,medical research
15531,2253,nanoscale
15532,2253,neuroscience
15533,2253,potential
15534,2253,science
15535,2253,technology
15536,2254,beauty
15537,2254,biodiversity
15538,2254,biology
15539,2254,biomechanics
15540,2254,botany
15541,2254,communication
15542,2254,community
15543,2254,ecology
15544,2254,environment
15545,2254,green
15546,2254,identity
15547,2254,language
15548,2254,life
15549,2254,nature
15550,2254,plants
15551,2254,science
15552,2254,trees
15553,2255,AI
15554,2255,collaboration
15555,2255,data
15556,2255,future
15557,2255,innovation
15558,2255,intelligence
15559,2255,machine learning
15560,2255,productivity
15561,2255,programming
15562,2255,robots
15563,2255,technology
15564,2255,work
15565,2256,biology
15566,2256,business
15567,2256,future
15568,2256,innovation
15569,2256,leadership
15570,2256,potential
15571,2256,productivity
15572,2256,resources
15573,2256,success
15574,2256,work
15575,2257,Natural resources
15576,2257,TEDx
15577,2257,activism
15578,2257,agriculture
15579,2257,alternative energy
15580,2257,climate change
15581,2257,community
15582,2257,design
15583,2257,energy
15584,2257,engineering
15585,2257,environment
15586,2257,farming
15587,2257,food
15588,2257,green
15589,2257,health
15590,2257,humanity
15591,2257,infrastructure
15592,2257,nature
15593,2257,sanitation
15594,2257,water
15595,2258,Africa
15596,2258,Natural resources
15597,2258,business
15598,2258,collaboration
15599,2258,economics
15600,2258,education
15601,2258,future
15602,2258,global development
15603,2258,global issues
15604,2258,goal-setting
15605,2258,government
15606,2258,investment
15607,2258,mobility
15608,2258,policy
15609,2258,potential
15610,2258,society
15611,2258,technology
15612,2258,war
15613,2258,women
15614,2259,Mars
15615,2259,Planets
15616,2259,TEDx
15617,2259,astrobiology
15618,2259,cosmos
15619,2259,data
15620,2259,discovery
15621,2259,exploration
15622,2259,extraterrestrial life
15623,2259,future
15624,2259,microbes
15625,2259,science
15626,2259,universe
15627,2259,water
15628,2260,Natural resources
15629,2260,activism
15630,2260,alternative energy
15631,2260,climate change
15632,2260,collaboration
15633,2260,communication
15634,2260,community
15635,2260,environment
15636,2260,future
15637,2260,global development
15638,2260,global issues
15639,2260,history
15640,2260,humanity
15641,2260,infrastructure
15642,2260,innovation
15643,2260,law
15644,2260,nature
15645,2260,policy
15646,2260,pollution
15647,2260,social change
15648,2260,transportation
15649,2261,Mars
15650,2261,NASA
15651,2261,astrobiology
15652,2261,astronomy
15653,2261,chemistry
15654,2261,data
15655,2261,extraterrestrial life
15656,2261,innovation
15657,2261,life
15658,2261,microbes
15659,2261,microbiology
15660,2261,nature
15661,2261,physics
15662,2261,science
15663,2261,solar system
15664,2261,technology
15665,2261,universe
15666,2261,water
15667,2262,South America
15668,2262,TED Fellows
15669,2262,TED Prize
15670,2262,adventure
15671,2262,ancient world
15672,2262,archaeology
15673,2262,conservation
15674,2262,crowdsourcing
15675,2262,culture
15676,2262,curiosity
15677,2262,discovery
15678,2262,exploration
15679,2262,global issues
15680,2262,history
15681,2262,humanity
15682,2262,innovation
15683,2262,space
15684,2262,technology
15685,2262,world cultures
15686,2263,collaboration
15687,2263,communication
15688,2263,community
15689,2263,compassion
15690,2263,democracy
15691,2263,fear
15692,2263,government
15693,2263,history
15694,2263,humanity
15695,2263,identity
15696,2263,politics
15697,2263,social change
15698,2263,society
15699,2264,Blindness
15700,2264,TED en Español
15701,2264,TEDx
15702,2264,collaboration
15703,2264,community
15704,2264,disability
15705,2264,education
15706,2264,personal growth
15707,2264,sports
15708,2265,business
15709,2265,economics
15710,2265,engineering
15711,2265,global development
15712,2265,industrial design
15713,2265,innovation
15714,2265,manufacturing
15715,2265,product design
15716,2265,technology
15717,2265,work
15718,2266,TEDx
15719,2266,aging
15720,2266,cancer
15721,2266,choice
15722,2266,communication
15723,2266,compassion
15724,2266,death
15725,2266,economics
15726,2266,health
15727,2266,health care
15728,2266,humanity
15729,2266,identity
15730,2266,medicine
15731,2266,pharmaceuticals
15732,2266,self
15733,2267,TED Fellows
15734,2267,death
15735,2267,humanity
15736,2267,life
15737,2267,military
15738,2267,photography
15739,2267,refugees
15740,2267,violence
15741,2267,war
15742,2268,Internet
15743,2268,blockchain
15744,2268,business
15745,2268,collaboration
15746,2268,computers
15747,2268,data
15748,2268,economics
15749,2268,future
15750,2268,innovation
15751,2268,privacy
15752,2268,security
15753,2268,society
15754,2268,software
15755,2268,technology
15756,2268,trust
15757,2269,Human body
15758,2269,TEDMED
15759,2269,art
15760,2269,beauty
15761,2269,creativity
15762,2269,health
15763,2269,history
15764,2269,humanity
15765,2269,medicine
15766,2269,painting
15767,2269,science
15768,2269,science and art
15769,2269,visualizations
15770,2270,global issues
15771,2270,history
15772,2270,nonviolence
15773,2270,peace
15774,2270,protests
15775,2270,social change
15776,2270,war
15777,2270,women
15778,2271,TEDx
15779,2271,art
15780,2271,children
15781,2271,communication
15782,2271,entertainment
15783,2271,film
15784,2271,identity
15785,2271,inequality
15786,2271,marketing
15787,2271,media
15788,2271,movies
15789,2271,parenting
15790,2271,society
15791,2271,toy
15792,2271,women
15793,2272,TED Books
15794,2272,anthropology
15795,2272,communication
15796,2272,community
15797,2272,friendship
15798,2272,humanity
15799,2272,personality
15800,2272,society
15801,2273,big problems
15802,2273,collaboration
15803,2273,global issues
15804,2273,government
15805,2273,journalism
15806,2273,law
15807,2273,policy
15808,2273,politics
15809,2273,security
15810,2273,society
15811,2273,terrorism
15812,2273,war
15813,2274,business
15814,2274,comedy
15815,2274,communication
15816,2274,humor
15817,2274,technology
15818,2275,children
15819,2275,education
15820,2275,goal-setting
15821,2275,intelligence
15822,2275,personal growth
15823,2275,social change
15824,2275,society
15825,2275,teaching
15826,2276,United States
15827,2276,business
15828,2276,children
15829,2276,cities
15830,2276,community
15831,2276,economics
15832,2276,family
15833,2276,friendship
15834,2276,future
15835,2276,goal-setting
15836,2276,happiness
15837,2276,humanity
15838,2276,identity
15839,2276,journalism
15840,2276,money
15841,2276,motivation
15842,2276,parenting
15843,2276,personal growth
15844,2276,social change
15845,2276,society
15846,2276,work
15847,2276,work-life balance
15848,2277,TEDx
15849,2277,biomechanics
15850,2277,brain
15851,2277,children
15852,2277,design
15853,2277,engineering
15854,2277,health
15855,2277,innovation
15856,2277,invention
15857,2277,medical research
15858,2277,mental health
15859,2277,neuroscience
15860,2277,product design
15861,2277,science
15862,2277,technology
15863,2278,South America
15864,2278,Surgery
15865,2278,engineering
15866,2278,heart health
15867,2278,invention
15868,2278,medical research
15869,2279,Internet
15870,2279,business
15871,2279,capitalism
15872,2279,computers
15873,2279,data
15874,2279,economics
15875,2279,future
15876,2279,global development
15877,2279,mobility
15878,2279,money
15879,2279,potential
15880,2279,privacy
15881,2279,shopping
15882,2279,social change
15883,2279,society
15884,2279,software
15885,2279,technology
15886,2279,web
15887,2280,children
15888,2280,education
15889,2280,family
15890,2280,goal-setting
15891,2280,happiness
15892,2280,identity
15893,2280,motivation
15894,2280,parenting
15895,2280,personal growth
15896,2280,social change
15897,2280,society
15898,2280,success
15899,2280,teaching
15900,2281,Natural resources
15901,2281,activism
15902,2281,alternative energy
15903,2281,climate change
15904,2281,energy
15905,2281,environment
15906,2281,fear
15907,2281,global development
15908,2281,global issues
15909,2281,government
15910,2281,green
15911,2281,infrastructure
15912,2281,innovation
15913,2281,investment
15914,2281,nuclear energy
15915,2281,nuclear weapons
15916,2281,policy
15917,2281,pollution
15918,2281,social change
15919,2281,society
15920,2281,technology
15921,2282,Africa
15922,2282,United States
15923,2282,architecture
15924,2282,beauty
15925,2282,collaboration
15926,2282,community
15927,2282,design
15928,2282,engineering
15929,2282,health care
15930,2282,humanity
15931,2282,inequality
15932,2282,materials
15933,2282,public health
15934,2282,public spaces
15935,2282,social change
15936,2282,society
15937,2283,brain
15938,2283,cognitive science
15939,2283,communication
15940,2283,community
15941,2283,empathy
15942,2283,fear
15943,2283,humanity
15944,2283,mental health
15945,2283,personality
15946,2283,science
15947,2283,self
15948,2284,TEDNYC
15949,2284,collaboration
15950,2284,communication
15951,2284,community
15952,2284,democracy
15953,2284,entertainment
15954,2284,government
15955,2284,history
15956,2284,identity
15957,2284,inequality
15958,2284,performance art
15959,2284,politics
15960,2284,society
15961,2285,TEDx
15962,2285,business
15963,2285,economics
15964,2285,inequality
15965,2285,leadership
15966,2285,money
15967,2285,social change
15968,2285,society
15969,2285,women in business
15970,2285,work
15971,2286,New York
15972,2286,children
15973,2286,community
15974,2286,compassion
15975,2286,education
15976,2286,future
15977,2286,identity
15978,2286,motivation
15979,2286,personal growth
15980,2286,social change
15981,2286,society
15982,2286,teaching
15983,2286,urban
15984,2286,violence
15985,2287,DNA
15986,2287,Vaccines
15987,2287,agriculture
15988,2287,biology
15989,2287,biotech
15990,2287,cancer
15991,2287,disease
15992,2287,farming
15993,2287,forensics
15994,2287,future
15995,2287,innovation
15996,2287,molecular biology
15997,2287,nature
15998,2287,science
15999,2287,technology
16000,2288,Internet
16001,2288,Middle East
16002,2288,Surveillance
16003,2288,communication
16004,2288,democracy
16005,2288,global issues
16006,2288,privacy
16007,2288,protests
16008,2288,security
16009,2288,social media
16010,2288,society
16011,2288,technology
16012,2288,terrorism
16013,2288,violence
16014,2288,war
16015,2288,web
16016,2289,TEDNYC
16017,2289,United States
16018,2289,capitalism
16019,2289,children
16020,2289,cities
16021,2289,community
16022,2289,economics
16023,2289,family
16024,2289,history
16025,2289,identity
16026,2289,personal growth
16027,2289,poverty
16028,2289,social change
16029,2290,Africa
16030,2290,Slavery
16031,2290,TED Fellows
16032,2290,art
16033,2290,collaboration
16034,2290,communication
16035,2290,community
16036,2290,dance
16037,2290,demo
16038,2290,entertainment
16039,2290,history
16040,2290,humanity
16041,2290,identity
16042,2290,innovation
16043,2290,performance
16044,2290,race
16045,2290,self
16046,2290,social change
16047,2290,society
16048,2291,DNA
16049,2291,animals
16050,2291,biodiversity
16051,2291,biology
16052,2291,biomechanics
16053,2291,biotech
16054,2291,books
16055,2291,collaboration
16056,2291,design
16057,2291,environment
16058,2291,evolution
16059,2291,future
16060,2291,genetics
16061,2291,innovation
16062,2291,life
16063,2291,materials
16064,2291,nature
16065,2291,plants
16066,2291,science
16067,2291,technology
16068,2292,AI
16069,2292,brain
16070,2292,choice
16071,2292,future
16072,2292,history
16073,2292,humanity
16074,2292,innovation
16075,2292,intelligence
16076,2292,invention
16077,2292,machine learning
16078,2292,mind
16079,2292,neuroscience
16080,2292,potential
16081,2292,robots
16082,2292,science
16083,2292,society
16084,2292,technology
16085,2293,Internet
16086,2293,anthropology
16087,2293,communication
16088,2293,compassion
16089,2293,humanity
16090,2293,love
16091,2293,personal growth
16092,2293,personality
16093,2293,relationships
16094,2293,society
16095,2293,technology
16096,2294,CRISPR
16097,2294,DNA
16098,2294,biology
16099,2294,biomechanics
16100,2294,biotech
16101,2294,curiosity
16102,2294,disease
16103,2294,engineering
16104,2294,future
16105,2294,genetics
16106,2294,innovation
16107,2294,molecular biology
16108,2294,nanoscale
16109,2294,nature
16110,2294,potential
16111,2294,science
16112,2294,technology
16113,2294,virus
16114,2295,TEDNYC
16115,2295,United States
16116,2295,community
16117,2295,democracy
16118,2295,government
16119,2295,identity
16120,2295,immigration
16121,2295,motivation
16122,2295,politics
16123,2295,social change
16124,2295,society
16125,2296,TEDx
16126,2296,brain
16127,2296,cancer
16128,2296,chemistry
16129,2296,health
16130,2296,illness
16131,2296,innovation
16132,2296,medical imaging
16133,2296,medical research
16134,2296,medicine
16135,2296,neuroscience
16136,2296,science
16137,2296,technology
16138,2297,Blindness
16139,2297,brain
16140,2297,choice
16141,2297,fear
16142,2297,humanity
16143,2297,identity
16144,2297,motivation
16145,2297,personal growth
16146,2297,success
16147,2298,adventure
16148,2298,curiosity
16149,2298,entertainment
16150,2298,exploration
16151,2298,farming
16152,2298,friendship
16153,2298,gaming
16154,2298,garden
16155,2298,happiness
16156,2298,humor
16157,2298,love
16158,2298,math
16159,2298,personality
16160,2298,relationships
16161,2299,communication
16162,2299,education
16163,2299,language
16164,2299,online video
16165,2299,personal growth
16166,2299,world cultures
16167,2299,writing
16168,2300,Internet
16169,2300,activism
16170,2300,communication
16171,2300,community
16172,2300,journalism
16173,2300,sexual violence
16174,2300,social change
16175,2300,social media
16176,2300,violence
16177,2301,adventure
16178,2301,aging
16179,2301,humanity
16180,2301,identity
16181,2301,illusion
16182,2301,intelligence
16183,2301,personal growth
16184,2301,self
16185,2301,writing
16186,2302,PTSD
16187,2302,TEDMED
16188,2302,art
16189,2302,creativity
16190,2302,depression
16191,2302,humanity
16192,2302,illness
16193,2302,mental health
16194,2302,mind
16195,2302,pain
16196,2302,violence
16197,2302,visualizations
16198,2302,war
16199,2303,business
16200,2303,collaboration
16201,2303,communication
16202,2303,innovation
16203,2303,leadership
16204,2303,motivation
16205,2303,potential
16206,2303,success
16207,2303,work
16208,2304,TEDx
16209,2304,art
16210,2304,beauty
16211,2304,creativity
16212,2304,culture
16213,2304,dance
16214,2304,entertainment
16215,2304,gender
16216,2304,identity
16217,2304,performance
16218,2304,performance art
16219,2304,social change
16220,2304,society
16221,2305,behavioral economics
16222,2305,blockchain
16223,2305,business
16224,2305,collaboration
16225,2305,communication
16226,2305,community
16227,2305,data
16228,2305,economics
16229,2305,innovation
16230,2305,money
16231,2305,potential
16232,2305,society
16233,2305,technology
16234,2305,trust
16235,2306,TEDMED
16236,2306,algorithm
16237,2306,communication
16238,2306,data
16239,2306,health
16240,2306,health care
16241,2306,illness
16242,2306,innovation
16243,2306,invention
16244,2306,medical research
16245,2306,medicine
16246,2306,science
16247,2306,technology
16248,2307,AI
16249,2307,algorithm
16250,2307,choice
16251,2307,computers
16252,2307,data
16253,2307,decision-making
16254,2307,humanity
16255,2307,intelligence
16256,2307,machine learning
16257,2307,morality
16258,2307,potential
16259,2307,privacy
16260,2307,robots
16261,2307,science
16262,2307,society
16263,2307,software
16264,2307,technology
16265,2308,Islam
16266,2308,Middle East
16267,2308,TEDx
16268,2308,activism
16269,2308,community
16270,2308,death
16271,2308,humanity
16272,2308,identity
16273,2308,religion
16274,2308,society
16275,2308,terrorism
16276,2308,violence
16277,2308,war
16278,2309,TEDNYC
16279,2309,choice
16280,2309,communication
16281,2309,democracy
16282,2309,global development
16283,2309,global issues
16284,2309,language
16285,2310,biology
16286,2310,cars
16287,2310,cities
16288,2310,collaboration
16289,2310,communication
16290,2310,design
16291,2310,driverless cars
16292,2310,infrastructure
16293,2310,nature
16294,2310,product design
16295,2310,technology
16296,2310,transportation
16297,2310,urban planning
16298,2311,Africa
16299,2311,Asia
16300,2311,Europe
16301,2311,Foreign Policy
16302,2311,Iran
16303,2311,Middle East
16304,2311,New York
16305,2311,South America
16306,2311,Syria
16307,2311,TEDx
16308,2311,business
16309,2311,china
16310,2311,democracy
16311,2311,global development
16312,2311,global issues
16313,2311,government
16314,2311,iraq
16315,2311,law
16316,2311,military
16317,2311,money
16318,2311,motivation
16319,2311,politics
16320,2311,security
16321,2311,society
16322,2311,war
16323,2312,TEDx
16324,2312,aging
16325,2312,art
16326,2312,beauty
16327,2312,cancer
16328,2312,death
16329,2312,family
16330,2312,life
16331,2312,painting
16332,2313,TEDx
16333,2313,brain
16334,2313,communication
16335,2313,entertainment
16336,2313,film
16337,2313,hearing
16338,2313,illusion
16339,2313,library
16340,2313,media
16341,2313,mind
16342,2313,music
16343,2313,sound
16344,2313,speech
16345,2313,storytelling
16346,2313,technology
16347,2314,art
16348,2314,live music
16349,2314,music
16350,2314,performance
16351,2314,singer
16352,2314,vocals
16353,2315,TEDx
16354,2315,activism
16355,2315,art
16356,2315,beauty
16357,2315,creativity
16358,2315,culture
16359,2315,fear
16360,2315,humanity
16361,2315,identity
16362,2315,obesity
16363,2315,performance art
16364,2315,photography
16365,2315,self
16366,2315,social change
16367,2315,society
16368,2316,Internet
16369,2316,Surveillance
16370,2316,TED Fellows
16371,2316,activism
16372,2316,choice
16373,2316,communication
16374,2316,computers
16375,2316,data
16376,2316,government
16377,2316,hack
16378,2316,security
16379,2316,society
16380,2316,technology
16381,2317,Slavery
16382,2317,TEDx
16383,2317,United States
16384,2317,children
16385,2317,community
16386,2317,education
16387,2317,inequality
16388,2317,personal growth
16389,2317,policy
16390,2317,race
16391,2317,society
16392,2317,teaching
16393,2318,big problems
16394,2318,collaboration
16395,2318,communication
16396,2318,data
16397,2318,decision-making
16398,2318,humanity
16399,2318,innovation
16400,2318,society
16401,2318,technology
16402,2319,beauty
16403,2319,business
16404,2319,collaboration
16405,2319,goal-setting
16406,2319,humanity
16407,2319,innovation
16408,2319,leadership
16409,2319,motivation
16410,2319,work
16411,2320,TED Fellows
16412,2320,guitar
16413,2320,live music
16414,2320,music
16415,2320,performance
16416,2320,singer
16417,2320,vocals
16418,2321,Gender equality
16419,2321,culture
16420,2321,democracy
16421,2321,government
16422,2321,inequality
16423,2321,media
16424,2321,motivation
16425,2321,politics
16426,2321,social change
16427,2321,television
16428,2321,women
16429,2322,Islam
16430,2322,activism
16431,2322,community
16432,2322,death
16433,2322,family
16434,2322,humanity
16435,2322,love
16436,2322,religion
16437,2322,social change
16438,2322,society
16439,2323,TEDNYC
16440,2323,United States
16441,2323,choice
16442,2323,communication
16443,2323,community
16444,2323,democracy
16445,2323,economics
16446,2323,evolutionary psychology
16447,2323,government
16448,2323,identity
16449,2323,inequality
16450,2323,interview
16451,2323,media
16452,2323,peace
16453,2323,philosophy
16454,2323,policy
16455,2323,psychology
16456,2323,religion
16457,2323,security
16458,2323,social change
16459,2323,social media
16460,2323,society
16461,2323,sociology
16462,2324,TED Residency
16463,2324,children
16464,2324,computers
16465,2324,creativity
16466,2324,design
16467,2324,education
16468,2324,engineering
16469,2324,innovation
16470,2324,invention
16471,2324,personal growth
16472,2324,programming
16473,2324,teaching
16474,2324,technology
16475,2325,PTSD
16476,2325,depression
16477,2325,mental health
16478,2325,military
16479,2325,psychology
16480,2325,society
16481,2325,war
16482,2326,activism
16483,2326,community
16484,2326,gender
16485,2326,humanity
16486,2326,identity
16487,2326,inequality
16488,2326,race
16489,2326,social change
16490,2326,society
16491,2326,violence
16492,2326,women
16493,2327,Internet
16494,2327,blockchain
16495,2327,business
16496,2327,collaboration
16497,2327,computers
16498,2327,data
16499,2327,economics
16500,2327,future
16501,2327,innovation
16502,2327,privacy
16503,2327,security
16504,2327,society
16505,2327,software
16506,2327,technology
16507,2327,trust
16508,2327,wikipedia
16509,2328,adventure
16510,2328,animation
16511,2328,art
16512,2328,beauty
16513,2328,collaboration
16514,2328,computers
16515,2328,design
16516,2328,discovery
16517,2328,exploration
16518,2328,history
16519,2328,innovation
16520,2328,invention
16521,2328,technology
16522,2328,visualizations
16523,2329,children
16524,2329,communication
